iteration,latency_ns,latency_ms,precision,threads,kernels
767,580201,0.580201,single,2,10
768,584811,0.584811,single,2,10
769,583346,0.583346,single,2,10
770,590939,0.590939,single,2,10
771,585206,0.585206,single,2,10
772,587982,0.587982,single,2,10
773,589919,0.589919,single,2,10
774,580149,0.580149,single,2,10
775,584925,0.584925,single,2,10
776,586171,0.586171,single,2,10
777,581440,0.58144,single,2,10
778,582376,0.582376,single,2,10
779,583105,0.583105,single,2,10
780,586697,0.586697,single,2,10
781,581526,0.581526,single,2,10
782,583109,0.583109,single,2,10
783,584954,0.584954,single,2,10
784,580585,0.580585,single,2,10
785,582756,0.582756,single,2,10
786,584322,0.584322,single,2,10
787,594159,0.594159,single,2,10
788,585797,0.585797,single,2,10
789,580262,0.580262,single,2,10
790,586773,0.586773,single,2,10
791,579588,0.579588,single,2,10
792,582758,0.582758,single,2,10
793,582140,0.58214,single,2,10
794,586191,0.586191,single,2,10
795,579429,0.579429,single,2,10
796,584641,0.584641,single,2,10
797,586122,0.586122,single,2,10
798,582995,0.582995,single,2,10
799,582260,0.58226,single,2,10
800,583892,0.583892,single,2,10
801,583735,0.583735,single,2,10
802,588262,0.588262,single,2,10
803,581549,0.581549,single,2,10
804,593698,0.593698,single,2,10
805,585138,0.585138,single,2,10
806,579526,0.579526,single,2,10
807,584122,0.584122,single,2,10
808,583562,0.583562,single,2,10
809,581850,0.58185,single,2,10
810,579840,0.57984,single,2,10
811,583809,0.583809,single,2,10
812,586651,0.586651,single,2,10
813,583483,0.583483,single,2,10
814,589967,0.589967,single,2,10
815,586258,0.586258,single,2,10
816,584621,0.584621,single,2,10
817,583407,0.583407,single,2,10
818,582344,0.582344,single,2,10
819,584845,0.584845,single,2,10
820,580627,0.580627,single,2,10
821,580985,0.580985,single,2,10
822,584383,0.584383,single,2,10
823,587348,0.587348,single,2,10
824,587569,0.587569,single,2,10
825,582162,0.582162,single,2,10
826,586384,0.586384,single,2,10
827,582351,0.582351,single,2,10
828,587158,0.587158,single,2,10
829,582914,0.582914,single,2,10
830,584740,0.58474,single,2,10
831,585717,0.585717,single,2,10
832,581453,0.581453,single,2,10
833,590378,0.590378,single,2,10
834,586643,0.586643,single,2,10
835,580332,0.580332,single,2,10
836,582067,0.582067,single,2,10
837,583696,0.583696,single,2,10
838,582941,0.582941,single,2,10
839,578471,0.578471,single,2,10
840,583619,0.583619,single,2,10
841,586889,0.586889,single,2,10
842,579938,0.579938,single,2,10
843,583168,0.583168,single,2,10
844,586451,0.586451,single,2,10
845,583996,0.583996,single,2,10
846,583873,0.583873,single,2,10
847,582044,0.582044,single,2,10
848,584539,0.584539,single,2,10
849,579191,0.579191,single,2,10
850,584432,0.584432,single,2,10
851,583196,0.583196,single,2,10
852,584510,0.58451,single,2,10
853,582230,0.58223,single,2,10
854,582649,0.582649,single,2,10
855,590288,0.590288,single,2,10
856,582602,0.582602,single,2,10
857,582120,0.58212,single,2,10
858,587061,0.587061,single,2,10
859,582368,0.582368,single,2,10
860,583314,0.583314,single,2,10
861,587578,0.587578,single,2,10
862,584641,0.584641,single,2,10
