iteration,latency_ns,latency_ms,precision,threads,kernels
794,1099403,1.099403,double,1,10
795,1095971,1.095971,double,1,10
796,1099098,1.099098,double,1,10
797,1104156,1.104156,double,1,10
798,1107891,1.107891,double,1,10
799,1095482,1.095482,double,1,10
800,1097152,1.097152,double,1,10
801,1098725,1.098725,double,1,10
802,1110174,1.110174,double,1,10
803,1131197,1.131197,double,1,10
804,1107307,1.107307,double,1,10
805,1095755,1.095755,double,1,10
806,1096497,1.096497,double,1,10
807,1100366,1.100366,double,1,10
808,1096924,1.096924,double,1,10
809,1100139,1.100139,double,1,10
810,1097809,1.097809,double,1,10
811,1098664,1.098664,double,1,10
812,1099563,1.099563,double,1,10
813,1104241,1.104241,double,1,10
814,1095602,1.095602,double,1,10
815,1100425,1.100425,double,1,10
816,1098023,1.098023,double,1,10
817,1099420,1.09942,double,1,10
818,1096540,1.09654,double,1,10
819,1099681,1.099681,double,1,10
820,1107665,1.107665,double,1,10
821,1104975,1.104975,double,1,10
822,1095673,1.095673,double,1,10
823,1100933,1.100933,double,1,10
824,1096500,1.0965,double,1,10
825,1096346,1.096346,double,1,10
826,1098854,1.098854,double,1,10
827,1096436,1.096436,double,1,10
828,1099603,1.099603,double,1,10
829,1096341,1.096341,double,1,10
830,1106774,1.106774,double,1,10
831,1099105,1.099105,double,1,10
832,1099950,1.09995,double,1,10
833,1102382,1.102382,double,1,10
834,1096380,1.09638,double,1,10
835,1098881,1.098881,double,1,10
836,1096463,1.096463,double,1,10
837,1112990,1.11299,double,1,10
838,1102692,1.102692,double,1,10
839,1097025,1.097025,double,1,10
840,1100930,1.10093,double,1,10
841,1098454,1.098454,double,1,10
842,1107486,1.107486,double,1,10
843,1096608,1.096608,double,1,10
844,1095886,1.095886,double,1,10
845,1098939,1.098939,double,1,10
846,1096818,1.096818,double,1,10
847,1099061,1.099061,double,1,10
848,1096914,1.096914,double,1,10
849,1096067,1.096067,double,1,10
850,1100329,1.100329,double,1,10
851,1108039,1.108039,double,1,10
852,1104023,1.104023,double,1,10
853,1101336,1.101336,double,1,10
854,1096213,1.096213,double,1,10
855,1105575,1.105575,double,1,10
856,1100766,1.100766,double,1,10
857,1113694,1.113694,double,1,10
858,1097152,1.097152,double,1,10
859,1102576,1.102576,double,1,10
860,1106433,1.106433,double,1,10
861,1096934,1.096934,double,1,10
862,1099703,1.099703,double,1,10
863,1096973,1.096973,double,1,10
864,1098810,1.09881,double,1,10
865,1096119,1.096119,double,1,10
866,1096273,1.096273,double,1,10
867,1099656,1.099656,double,1,10
868,1104923,1.104923,double,1,10
869,1101150,1.10115,double,1,10
870,1098707,1.098707,double,1,10
871,1099381,1.099381,double,1,10
872,1103787,1.103787,double,1,10
873,1102068,1.102068,double,1,10
874,1097706,1.097706,double,1,10
875,1101813,1.101813,double,1,10
876,1101293,1.101293,double,1,10
877,1096940,1.09694,double,1,10
878,1097313,1.097313,double,1,10
879,1099036,1.099036,double,1,10
880,1100697,1.100697,double,1,10
881,1095254,1.095254,double,1,10
882,1095888,1.095888,double,1,10
883,1099252,1.099252,double,1,10
884,1096502,1.096502,double,1,10
885,1099457,1.099457,double,1,10
886,1096151,1.096151,double,1,10
887,1096471,1.096471,double,1,10
888,1105898,1.105898,double,1,10
889,1101617,1.101617,double,1,10
890,1102712,1.102712,double,1,10
891,1096732,1.096732,double,1,10
892,1114153,1.114153,double,1,10
893,1101965,1.101965,double,1,10
894,1099862,1.099862,double,1,10
895,1100509,1.100509,double,1,10
896,1096698,1.096698,double,1,10
897,1100960,1.10096,double,1,10
898,1096385,1.096385,double,1,10
899,1100006,1.100006,double,1,10
900,1100009,1.100009,double,1,10
901,1100476,1.100476,double,1,10
902,1096231,1.096231,double,1,10
903,1100232,1.100232,double,1,10
904,1108254,1.108254,double,1,10
905,1096318,1.096318,double,1,10
906,1096770,1.09677,double,1,10
907,1100043,1.100043,double,1,10
908,1096987,1.096987,double,1,10
909,1096616,1.096616,double,1,10
910,1101402,1.101402,double,1,10
911,1112844,1.112844,double,1,10
912,1096295,1.096295,double,1,10
913,1096396,1.096396,double,1,10
914,1099506,1.099506,double,1,10
915,1096092,1.096092,double,1,10
916,1098711,1.098711,double,1,10
917,1096522,1.096522,double,1,10
918,1097265,1.097265,double,1,10
919,1100045,1.100045,double,1,10
920,1098258,1.098258,double,1,10
921,1109733,1.109733,double,1,10
922,1096072,1.096072,double,1,10
923,1095928,1.095928,double,1,10
924,1107394,1.107394,double,1,10
925,1097431,1.097431,double,1,10
926,1096063,1.096063,double,1,10
927,1106174,1.106174,double,1,10
928,1105132,1.105132,double,1,10
929,1102227,1.102227,double,1,10
930,1111656,1.111656,double,1,10
931,1101438,1.101438,double,1,10
932,1097245,1.097245,double,1,10
933,1105216,1.105216,double,1,10
934,1104538,1.104538,double,1,10
935,1122964,1.122964,double,1,10
936,1097722,1.097722,double,1,10
937,1096124,1.096124,double,1,10
938,1100424,1.100424,double,1,10
939,1102624,1.102624,double,1,10
940,1096159,1.096159,double,1,10
941,1095864,1.095864,double,1,10
942,1099114,1.099114,double,1,10
943,1102794,1.102794,double,1,10
944,1100600,1.1006,double,1,10
945,1096986,1.096986,double,1,10
946,1096104,1.096104,double,1,10
947,1100058,1.100058,double,1,10
948,1108126,1.108126,double,1,10
949,1102502,1.102502,double,1,10
950,1095835,1.095835,double,1,10
951,1099425,1.099425,double,1,10
952,1096755,1.096755,double,1,10
953,1098974,1.098974,double,1,10
954,1096527,1.096527,double,1,10
955,1097312,1.097312,double,1,10
956,1099343,1.099343,double,1,10
957,1096507,1.096507,double,1,10
958,1096023,1.096023,double,1,10
959,1109358,1.109358,double,1,10
960,1100862,1.100862,double,1,10
961,1097224,1.097224,double,1,10
962,1095871,1.095871,double,1,10
963,1106030,1.10603,double,1,10
964,1101227,1.101227,double,1,10
965,1100577,1.100577,double,1,10
966,1104775,1.104775,double,1,10
967,1096256,1.096256,double,1,10
968,1127265,1.127265,double,1,10
969,1104465,1.104465,double,1,10
970,1096181,1.096181,double,1,10
971,1096494,1.096494,double,1,10
972,1099584,1.099584,double,1,10
973,1096888,1.096888,double,1,10
974,1099977,1.099977,double,1,10
975,1096593,1.096593,double,1,10
976,1099649,1.099649,double,1,10
977,1096118,1.096118,double,1,10
978,1098054,1.098054,double,1,10
979,1115835,1.115835,double,1,10
980,1096873,1.096873,double,1,10
981,1096182,1.096182,double,1,10
982,1098576,1.098576,double,1,10
983,1096269,1.096269,double,1,10
984,1112412,1.112412,double,1,10
985,1134795,1.134795,double,1,10
986,1103505,1.103505,double,1,10
987,1096549,1.096549,double,1,10
988,1102613,1.102613,double,1,10
989,1095700,1.0957,double,1,10
990,1099473,1.099473,double,1,10
991,1097907,1.097907,double,1,10
992,1108071,1.108071,double,1,10
993,1096245,1.096245,double,1,10
994,1103927,1.103927,double,1,10
995,1100957,1.100957,double,1,10
996,1097339,1.097339,double,1,10
997,1097447,1.097447,double,1,10
998,1101927,1.101927,double,1,10
999,1096714,1.096714,double,1,10
